"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Sort"
"94","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0029.JPG","24_04_BC_0029.JPG","844 kB","BTC5HDP",2018-11-15 12:43:17,"2000x1111","42.0 mm","1/450",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-15 12:43:17"
"95","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0030.JPG","24_04_BC_0030.JPG","850 kB","BTC5HDP",2018-11-15 12:43:19,"2000x1111","42.0 mm","1/450",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-15 12:43:19"
"96","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0031.JPG","24_04_BC_0031.JPG","841 kB","BTC5HDP",2018-11-15 12:44:20,"2000x1111","42.0 mm","1/395",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-15 12:44:20"
"97","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0032.JPG","24_04_BC_0032.JPG","877 kB","BTC5HDP",2018-11-15 12:44:22,"2000x1111","42.0 mm","1/470",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-15 12:44:22"
"98","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0033.JPG","24_04_BC_0033.JPG","878 kB","BTC5HDP",2018-11-15 12:44:24,"2000x1111","42.0 mm","1/470",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-15 12:44:24"
"99","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000002.JPG","11_13_BC_000002.JPG","878 kB","",2018-11-16 14:17:12,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 14:17:12"
"100","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000001.JPG","11_13_BC_000001.JPG","878 kB","",2018-11-16 14:17:12,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 14:17:12"
"101","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000003.JPG","11_13_BC_000003.JPG","876 kB","",2018-11-16 14:17:13,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 14:17:13"
"102","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000004.JPG","11_13_BC_000004.JPG","846 kB","",2018-11-16 14:18:48,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 14:18:48"
"103","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000005.JPG","11_13_BC_000005.JPG","846 kB","",2018-11-16 14:18:48,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 14:18:48"
"104","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000006.JPG","11_13_BC_000006.JPG","843 kB","",2018-11-16 14:18:49,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 14:18:49"
"105","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000001.JPG","17_24_BC_000001.JPG","829 kB","",2018-11-16 16:09:15,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 16:09:15"
"106","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000002.JPG","17_24_BC_000002.JPG","828 kB","",2018-11-16 16:09:16,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 16:09:16"
"107","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000003.JPG","17_24_BC_000003.JPG","828 kB","",2018-11-16 16:09:16,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 16:09:16"
"108","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0034.JPG","24_04_BC_0034.JPG","824 kB","BTC5HDP",2018-11-16 18:58:16,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2018-11-16 18:58:16"
"109","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0035.JPG","24_04_BC_0035.JPG","835 kB","BTC5HDP",2018-11-16 18:58:19,"2000x1111","42.0 mm","20-Jan",2.4,800,"Unknown (288)","Auto, Fired","2018-11-16 18:58:19"
"110","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0036.JPG","24_04_BC_0036.JPG","726 kB","BTC5HDP",2018-11-16 18:58:21,"2000x1111","42.0 mm","20-Jan",2.4,400,"Unknown (288)","Auto, Fired","2018-11-16 18:58:21"
"111","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000004.JPG","17_24_BC_000004.JPG","864 kB","",2018-11-16 21:59:05,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 21:59:05"
"112","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000005.JPG","17_24_BC_000005.JPG","836 kB","",2018-11-16 21:59:06,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 21:59:06"
"113","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000006.JPG","17_24_BC_000006.JPG","802 kB","",2018-11-16 21:59:06,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 21:59:06"
"114","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000007.JPG","17_24_BC_000007.JPG","877 kB","",2018-11-16 23:04:49,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 23:04:49"
"115","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000008.JPG","17_24_BC_000008.JPG","869 kB","",2018-11-16 23:04:50,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 23:04:50"
"116","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000009.JPG","17_24_BC_000009.JPG","859 kB","",2018-11-16 23:04:50,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 23:04:50"
"117","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000010.JPG","17_24_BC_000010.JPG","796 kB","",2018-11-16 23:06:26,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 23:06:26"
"118","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000011.JPG","17_24_BC_000011.JPG","815 kB","",2018-11-16 23:06:26,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 23:06:26"
"119","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000012.JPG","17_24_BC_000012.JPG","825 kB","",2018-11-16 23:06:27,"2000x1500","","0",2.8,100,"","No Flash","2018-11-16 23:06:27"
"120","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0001.JPG","23_03_SH_0001.JPG","801 kB","BTC5HDP",2018-11-17 08:12:51,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 08:12:51"
"121","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0002.JPG","23_03_SH_0002.JPG","804 kB","BTC5HDP",2018-11-17 08:12:53,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 08:12:53"
"122","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0003.JPG","23_03_SH_0003.JPG","803 kB","BTC5HDP",2018-11-17 08:12:54,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 08:12:54"
"123","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0039.JPG","25_09_SH_0039.JPG","865 kB","BTC5HDP",2018-11-17 11:35:58,"2000x1111","42.0 mm","1/636",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 11:35:58"
"124","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0040.JPG","25_09_SH_0040.JPG","865 kB","BTC5HDP",2018-11-17 11:36:00,"2000x1111","42.0 mm","1/636",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 11:36:00"
"125","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0041.JPG","25_09_SH_0041.JPG","864 kB","BTC5HDP",2018-11-17 11:36:02,"2000x1111","42.0 mm","1/636",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 11:36:02"
"126","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000013.JPG","17_24_BC_000013.JPG","828 kB","",2018-11-17 14:11:41,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 14:11:41"
"127","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000014.JPG","17_24_BC_000014.JPG","827 kB","",2018-11-17 14:11:41,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 14:11:41"
"128","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000015.JPG","17_24_BC_000015.JPG","826 kB","",2018-11-17 14:11:42,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 14:11:42"
"129","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000016.JPG","17_24_BC_000016.JPG","820 kB","",2018-11-17 14:13:40,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 14:13:40"
"130","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000017.JPG","17_24_BC_000017.JPG","820 kB","",2018-11-17 14:13:41,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 14:13:41"
"131","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000018.JPG","17_24_BC_000018.JPG","817 kB","",2018-11-17 14:13:41,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 14:13:41"
"132","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0004.JPG","23_03_SH_0004.JPG","816 kB","BTC5HDP",2018-11-17 14:48:23,"2000x1111","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 14:48:23"
"133","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0005.JPG","23_03_SH_0005.JPG","808 kB","BTC5HDP",2018-11-17 14:48:26,"2000x1111","42.0 mm","1/128",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 14:48:26"
"134","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0006.JPG","23_03_SH_0006.JPG","808 kB","BTC5HDP",2018-11-17 14:48:28,"2000x1111","42.0 mm","1/128",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-17 14:48:28"
"135","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000019.JPG","17_24_BC_000019.JPG","757 kB","",2018-11-17 18:11:01,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 18:11:01"
"136","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000020.JPG","17_24_BC_000020.JPG","756 kB","",2018-11-17 18:11:02,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 18:11:02"
"137","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000021.JPG","17_24_BC_000021.JPG","755 kB","",2018-11-17 18:11:02,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 18:11:02"
"138","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000022.JPG","17_24_BC_000022.JPG","755 kB","",2018-11-17 22:12:16,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 22:12:16"
"139","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000023.JPG","17_24_BC_000023.JPG","754 kB","",2018-11-17 22:12:17,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 22:12:17"
"140","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000024.JPG","17_24_BC_000024.JPG","753 kB","",2018-11-17 22:12:17,"2000x1500","","0",2.8,100,"","No Flash","2018-11-17 22:12:17"
"141","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0042.JPG","25_09_SH_0042.JPG","726 kB","BTC5HDP",2018-11-18 00:15:50,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-11-18 00:15:50"
"142","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0043.JPG","25_09_SH_0043.JPG","809 kB","BTC5HDP",2018-11-18 00:15:52,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-11-18 00:15:52"
"143","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0044.JPG","25_09_SH_0044.JPG","780 kB","BTC5HDP",2018-11-18 00:15:54,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-11-18 00:15:54"
"144","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0037.JPG","24_04_BC_0037.JPG","706 kB","BTC5HDP",2018-11-18 04:05:15,"2000x1111","42.0 mm","20-Jan",2.4,800,"Unknown (288)","Auto, Fired","2018-11-18 04:05:15"
"145","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0038.JPG","24_04_BC_0038.JPG","852 kB","BTC5HDP",2018-11-18 04:05:17,"2000x1111","42.0 mm","20-Jan",2.4,400,"Unknown (288)","Auto, Fired","2018-11-18 04:05:17"
"146","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0039.JPG","24_04_BC_0039.JPG","733 kB","BTC5HDP",2018-11-18 04:05:19,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-11-18 04:05:19"
"147","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0045.JPG","25_09_SH_0045.JPG","824 kB","BTC5HDP",2018-11-18 05:50:57,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-11-18 05:50:57"
"148","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0046.JPG","25_09_SH_0046.JPG","867 kB","BTC5HDP",2018-11-18 05:50:59,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-11-18 05:50:59"
"149","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0047.JPG","25_09_SH_0047.JPG","867 kB","BTC5HDP",2018-11-18 05:51:01,"2000x1111","42.0 mm","24-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-11-18 05:51:01"
"150","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000025.JPG","17_24_BC_000025.JPG","822 kB","",2018-11-18 07:27:02,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 07:27:02"
"151","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000026.JPG","17_24_BC_000026.JPG","818 kB","",2018-11-18 07:27:02,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 07:27:02"
"152","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000027.JPG","17_24_BC_000027.JPG","803 kB","",2018-11-18 07:27:03,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 07:27:03"
"153","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000028.JPG","17_24_BC_000028.JPG","823 kB","",2018-11-18 11:16:24,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 11:16:24"
"154","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000029.JPG","17_24_BC_000029.JPG","821 kB","",2018-11-18 11:16:25,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 11:16:25"
"155","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000030.JPG","17_24_BC_000030.JPG","820 kB","",2018-11-18 11:16:25,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 11:16:25"
"156","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000031.JPG","17_24_BC_000031.JPG","807 kB","",2018-11-18 13:05:26,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:05:26"
"157","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000032.JPG","17_24_BC_000032.JPG","807 kB","",2018-11-18 13:05:27,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:05:27"
"158","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000033.JPG","17_24_BC_000033.JPG","806 kB","",2018-11-18 13:05:27,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:05:27"
"159","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000034.JPG","17_24_BC_000034.JPG","805 kB","",2018-11-18 13:07:42,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:07:42"
"160","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000035.JPG","17_24_BC_000035.JPG","804 kB","",2018-11-18 13:07:42,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:07:42"
"161","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000036.JPG","17_24_BC_000036.JPG","803 kB","",2018-11-18 13:07:43,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:07:43"
"162","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000007.JPG","11_13_BC_000007.JPG","859 kB","",2018-11-18 13:28:49,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:28:49"
"163","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000008.JPG","11_13_BC_000008.JPG","861 kB","",2018-11-18 13:28:50,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:28:50"
"164","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000009.JPG","11_13_BC_000009.JPG","860 kB","",2018-11-18 13:28:50,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 13:28:50"
"165","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000010.JPG","11_13_BC_000010.JPG","838 kB","",2018-11-18 20:42:35,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 20:42:35"
"166","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000011.JPG","11_13_BC_000011.JPG","836 kB","",2018-11-18 20:42:35,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 20:42:35"
"167","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000012.JPG","11_13_BC_000012.JPG","836 kB","",2018-11-18 20:42:36,"2000x1500","","0",2.8,100,"","No Flash","2018-11-18 20:42:36"
"168","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000013.JPG","11_13_BC_000013.JPG","839 kB","",2018-11-19 03:54:04,"2000x1500","","0",2.8,100,"","No Flash","2018-11-19 03:54:04"
"169","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000014.JPG","11_13_BC_000014.JPG","838 kB","",2018-11-19 03:54:04,"2000x1500","","0",2.8,100,"","No Flash","2018-11-19 03:54:04"
"170","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000015.JPG","11_13_BC_000015.JPG","837 kB","",2018-11-19 03:54:05,"2000x1500","","0",2.8,100,"","No Flash","2018-11-19 03:54:05"
"171","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000004.JPG","03_05_SH_000004.JPG","645 kB","",2018-11-19 04:08:12,"2000x1500","","0",2.8,100,"","No Flash","2018-11-19 04:08:12"
"172","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000005.JPG","03_05_SH_000005.JPG","644 kB","",2018-11-19 04:08:13,"2000x1500","","0",2.8,100,"","No Flash","2018-11-19 04:08:13"
"173","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000006.JPG","03_05_SH_000006.JPG","646 kB","",2018-11-19 04:08:13,"2000x1500","","0",2.8,100,"","No Flash","2018-11-19 04:08:13"
"174","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0048.JPG","25_09_SH_0048.JPG","872 kB","BTC5HDP",2018-11-20 04:32:07,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-11-20 04:32:07"
"175","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0049.JPG","25_09_SH_0049.JPG","821 kB","BTC5HDP",2018-11-20 04:32:09,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-11-20 04:32:09"
"176","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0050.JPG","25_09_SH_0050.JPG","796 kB","BTC5HDP",2018-11-20 04:32:11,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-11-20 04:32:11"
"177","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0007.JPG","23_03_SH_0007.JPG","872 kB","BTC5HDP",2018-11-20 10:16:25,"2000x1111","42.0 mm","1/159",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 10:16:25"
"178","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0008.JPG","23_03_SH_0008.JPG","862 kB","BTC5HDP",2018-11-20 10:16:27,"2000x1111","42.0 mm","1/166",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 10:16:27"
"179","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0009.JPG","23_03_SH_0009.JPG","859 kB","BTC5HDP",2018-11-20 10:16:29,"2000x1111","42.0 mm","1/166",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 10:16:29"
"180","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0010.JPG","23_03_SH_0010.JPG","751 kB","BTC5HDP",2018-11-20 10:18:26,"2000x1111","42.0 mm","1/159",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 10:18:26"
"181","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0011.JPG","23_03_SH_0011.JPG","748 kB","BTC5HDP",2018-11-20 10:18:28,"2000x1111","42.0 mm","1/159",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 10:18:28"
"182","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0012.JPG","23_03_SH_0012.JPG","869 kB","BTC5HDP",2018-11-20 10:18:30,"2000x1111","42.0 mm","1/166",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 10:18:30"
"183","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0040.JPG","24_04_BC_0040.JPG","865 kB","BTC5HDP",2018-11-20 11:28:40,"2000x1111","42.0 mm","1/756",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 11:28:40"
"184","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0041.JPG","24_04_BC_0041.JPG","866 kB","BTC5HDP",2018-11-20 11:28:42,"2000x1111","42.0 mm","1/756",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 11:28:42"
"185","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0042.JPG","24_04_BC_0042.JPG","866 kB","BTC5HDP",2018-11-20 11:28:44,"2000x1111","42.0 mm","1/756",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 11:28:44"
"186","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0043.JPG","24_04_BC_0043.JPG","863 kB","BTC5HDP",2018-11-20 11:41:14,"2000x1111","42.0 mm","1/960",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 11:41:14"
"187","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0044.JPG","24_04_BC_0044.JPG","864 kB","BTC5HDP",2018-11-20 11:41:16,"2000x1111","42.0 mm","1/960",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 11:41:16"
"188","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/24_04_BC_0045.JPG","24_04_BC_0045.JPG","875 kB","BTC5HDP",2018-11-20 11:41:18,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire","2018-11-20 11:41:18"
"189","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000037.JPG","17_24_BC_000037.JPG","875 kB","",2018-11-20 12:26:41,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 12:26:41"
"190","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000038.JPG","17_24_BC_000038.JPG","874 kB","",2018-11-20 12:26:41,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 12:26:41"
"191","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000039.JPG","17_24_BC_000039.JPG","874 kB","",2018-11-20 12:26:42,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 12:26:42"
"192","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000016.JPG","11_13_BC_000016.JPG","871 kB","",2018-11-20 14:15:17,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 14:15:17"
"193","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000017.JPG","11_13_BC_000017.JPG","873 kB","",2018-11-20 14:15:18,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 14:15:18"
"194","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000018.JPG","11_13_BC_000018.JPG","873 kB","",2018-11-20 14:15:18,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 14:15:18"
"195","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000040.JPG","17_24_BC_000040.JPG","844 kB","",2018-11-20 22:03:08,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 22:03:08"
"196","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000041.JPG","17_24_BC_000041.JPG","856 kB","",2018-11-20 22:03:09,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 22:03:09"
"197","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000042.JPG","17_24_BC_000042.JPG","826 kB","",2018-11-20 22:03:09,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 22:03:09"
"198","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000043.JPG","17_24_BC_000043.JPG","854 kB","",2018-11-20 23:17:21,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 23:17:21"
"199","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000044.JPG","17_24_BC_000044.JPG","837 kB","",2018-11-20 23:17:21,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 23:17:21"
"200","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000045.JPG","17_24_BC_000045.JPG","874 kB","",2018-11-20 23:17:22,"2000x1500","","0",2.8,100,"","No Flash","2018-11-20 23:17:22"
